ImageId,Label,Prob
2646,7,0.9994894
2647,7,0.9997312
2648,7,0.99943066
2649,1,0.90342486
2650,6,0.99843884
2651,7,0.99956286
2652,3,0.9995864
2653,3,0.999719
2654,6,0.9997409
2655,1,0.99980706
2656,4,0.99912167
2657,1,0.9991474
2658,5,0.99670124
2659,4,0.9996525
2660,2,0.9996613
2661,5,0.99830884
2662,1,0.9993181
2663,4,0.99946195
2664,9,0.9997598
2665,9,0.99976265
2666,6,0.9996387
2667,6,0.99939287
2668,3,0.9995204
2669,3,0.9990307
2670,2,0.998508
2671,1,0.9990999
2672,2,0.9996424
2673,7,0.99947834
2674,2,0.99965173
2675,8,0.9993488
2676,9,0.9914009
2677,9,0.9991336
2678,0,0.99950963
2679,1,0.99975425
2680,6,0.9991988
2681,4,0.9996418
2682,0,0.9983509
2683,8,0.99949086
2684,9,0.99955577
2685,4,0.99943846
2686,7,0.99942553
2687,7,0.99928606
2688,1,0.95671475
2689,6,0.99950856
2690,6,0.99936724
2691,7,0.999673
2692,6,0.99962723
2693,7,0.99969274
2694,8,0.9996356
2695,4,0.9997918
2696,2,0.99951285
2697,0,0.99952286
2698,8,0.99948597
2699,2,0.9997404
2700,0,0.99882525
2701,6,0.9993722
2702,1,0.99820536
2703,3,0.99923754
2704,2,0.99840516
2705,7,0.9995805
2706,6,0.9928527
2707,3,0.9990538
2708,7,0.9997346
2709,3,0.99963105
2710,3,0.9997462
2711,0,0.9997733
2712,8,0.99965715
2713,0,0.99940825
2714,7,0.997976
2715,4,0.9996762
2716,6,0.99973774
2717,0,0.997842
2718,7,0.9997948
2719,6,0.9995488
2720,7,0.99968815
2721,6,0.9996028
2722,9,0.9997635
2723,1,0.9174347
2724,3,0.9997586
2725,9,0.8577398
2726,6,0.9994527
2727,0,0.99915504
2728,7,0.9992545
2729,0,0.99708194
2730,1,0.9993946
2731,0,0.9997282
2732,4,0.99965113
2733,9,0.99955875
2734,5,0.9995929
2735,6,0.9997724
2736,6,0.9996201
2737,9,0.99979514
2738,1,0.99970245
2739,6,0.9997547
2740,2,0.9992899
2741,0,0.9997903
2742,1,0.99929446
2743,5,0.99975413
2744,1,0.9995791
2745,3,0.99955845
2746,4,0.9988742
2747,4,0.7592015
2748,2,0.99959403
2749,1,0.9996177
2750,9,0.99922293
2751,4,0.99955547
2752,3,0.99900436
2753,6,0.9978573
2754,5,0.99202603
2755,3,0.99933404
2756,1,0.9997345
2757,1,0.9996277
2758,3,0.99964225
2759,3,0.9996942
2760,9,0.99973476
2761,0,0.99946433
2762,8,0.99961346
2763,0,0.999293
2764,8,0.99963653
2765,0,0.9994434
2766,8,0.99964094
2767,7,0.9971961
2768,4,0.9996375
2769,2,0.99959755
2770,6,0.99218524
2771,0,0.99927986
2772,2,0.99903905
2773,7,0.99933636
2774,9,0.9996956
2775,8,0.99978256
2776,3,0.99935997
2777,5,0.9982778
2778,7,0.99926186
2779,2,0.9994419
2780,3,0.99868536
2781,5,0.9970792
2782,9,0.9997171
2783,0,0.99977857
2784,1,0.9997808
2785,2,0.99925077
2786,0,0.86790836
2787,1,0.9994852
2788,7,0.934083
2789,1,0.9996918
2790,7,0.99978256
2791,9,0.9973129
2792,0,0.999701
2793,8,0.9995597
2794,3,0.99888676
2795,2,0.9995969
2796,7,0.9996856
2797,8,0.99958
2798,6,0.9989592
2799,4,0.99961364
2800,1,0.9996036
2801,8,0.999625
2802,0,0.99979866
2803,9,0.9994057
2804,9,0.9942192
2805,8,0.99944955
2806,2,0.869542
2807,1,0.99946785
2808,5,0.9992706
2809,1,0.9994284
2810,1,0.99939215
2811,4,0.999773
2812,0,0.9997835
2813,9,0.9996068
2814,0,0.99960756
2815,9,0.99976265
2816,9,0.99968576
2817,3,0.9996661
2818,7,0.9985547
2819,7,0.99945575
2820,7,0.99958146
2821,0,0.9996058
2822,6,0.999324
2823,6,0.9996449
2824,6,0.99924326
2825,9,0.9997781
2826,2,0.9995616
2827,6,0.9996505
2828,3,0.9994445
2829,0,0.9997835
2830,1,0.9996358
2831,7,0.9993516
2832,3,0.9990983
2833,4,0.9996618
2834,0,0.9996691
2835,4,0.9995961
2836,1,0.9996275
2837,2,0.999695
2838,9,0.9997083
2839,0,0.99973714
2840,1,0.9995119
2841,3,0.9994955
2842,0,0.99970376
2843,5,0.99950755
2844,8,0.9975029
2845,1,0.99955904
2846,3,0.99955493
2847,1,0.99967
2848,6,0.99961317
2849,8,0.99981576
2850,1,0.9996356
2851,7,0.9996721
2852,5,0.9969573
2853,3,0.99640083
2854,9,0.99980336
2855,3,0.9991849
2856,4,0.999409
2857,5,0.9990878
2858,8,0.9963627
2859,3,0.9996661
2860,4,0.9987801
2861,5,0.99962205
2862,5,0.997081
2863,4,0.999701
2864,8,0.9995266
2865,6,0.99960566
2866,6,0.903303
2867,5,0.9996439
2868,9,0.99967337
2869,4,0.9997959
2870,9,0.99971855
2871,0,0.99967253
2872,5,0.9981602
2873,2,0.9997861
2874,9,0.99951637
2875,5,0.9969861
2876,7,0.9991888
2877,1,0.9995405
2878,8,0.99710006
2879,1,0.9991983
2880,0,0.99977225
2881,7,0.99960136
2882,1,0.9989325
2883,4,0.9995589
2884,8,0.99953735
2885,1,0.9994335
2886,8,0.99847966
2887,5,0.99949443
2888,7,0.9926518
2889,0,0.99903315
2890,6,0.99955827
2891,5,0.99704516
2892,1,0.9997433
2893,2,0.99962026
2894,7,0.99940073
2895,2,0.99969447
2896,2,0.99956006
2897,0,0.9995991
2898,4,0.9994315
2899,8,0.99932927
2900,3,0.9984422
2901,2,0.9991061
2902,8,0.99968165
2903,1,0.99796945
2904,3,0.9997815
2905,4,0.99964124
2906,9,0.9996627
2907,3,0.9994335
2908,3,0.9996153
2909,0,0.9995116
2910,5,0.99951583
2911,4,0.99975187
2912,9,0.9998185
2913,7,0.9996568
2914,8,0.9994221
2915,6,0.9989293
2916,6,0.99958533
2917,7,0.9995514
2918,3,0.9997066
2919,5,0.9994817
2920,8,0.99939233
2921,8,0.999657
2922,1,0.99975604
2923,4,0.99895877
2924,7,0.9997611
2925,4,0.9995979
2926,9,0.9995449
2927,4,0.99834
2928,8,0.99983704
2929,3,0.99945986
2930,7,0.9993628
2931,7,0.9992676
2932,1,0.9997082
2933,0,0.99970084
2934,5,0.99928474
2935,9,0.99950945
2936,4,0.9993593
2937,9,0.99949807
2938,1,0.9988142
2939,8,0.9980707
2940,5,0.9995642
2941,0,0.99974775
2942,0,0.999584
2943,2,0.9974623
2944,3,0.9990034
2945,8,0.9995903
2946,0,0.9994423
2947,8,0.99969673
2948,2,0.999797
2949,4,0.99972785
2950,8,0.9989764
2951,0,0.99938077
2952,8,0.9992399
2953,7,0.99935025
2954,7,0.9995409
2955,4,0.9991792
2956,6,0.99972343
2957,3,0.99793625
2958,6,0.9906492
2959,4,0.9997737
2960,3,0.9995602
2961,4,0.99910223
2962,9,0.9995414
2963,0,0.99952775
2964,2,0.9996335
2965,7,0.99964046
2966,4,0.99977386
2967,9,0.9997611
2968,4,0.9996336
2969,7,0.9997818
2970,1,0.9994663
2971,9,0.99904174
2972,7,0.97105235
2973,5,0.9980339
2974,1,0.99946344
2975,2,0.69147605
2976,9,0.9997654
2977,1,0.9997269
2978,0,0.78561413
2979,6,0.99937236
2980,4,0.9995502
2981,3,0.999502
2982,1,0.9992614
2983,2,0.9992261
2984,7,0.99969864
2985,5,0.99969405
2986,7,0.9903463
2987,3,0.9995206
2988,9,0.9995626
2989,4,0.99910957
2990,6,0.9996899
2991,7,0.99944526
2992,4,0.9994856
2993,4,0.999323
2994,0,0.9959623
2995,4,0.99957335
2996,1,0.99978256
2997,6,0.99948275
2998,6,0.99958515
2999,7,0.99765235
3000,6,0.99940586
3001,7,0.999403
3002,4,0.99974406
3003,9,0.99975646
3004,0,0.99955165
3005,1,0.99925745
3006,6,0.9997444
3007,2,0.98953706
3008,9,0.99964315
3009,0,0.9997638
3010,9,0.99961376
3011,0,0.99970484
3012,3,0.9916897
3013,9,0.9993693
3014,8,0.99899226
3015,2,0.9996203
3016,0,0.9995414
3017,8,0.9988631
3018,0,0.99971473
3019,2,0.9994995
3020,4,0.9996871
3021,9,0.9996314
3022,7,0.9995305
3023,7,0.99917233
3024,6,0.99930304
3025,9,0.99913186
3026,0,0.99948084
3027,4,0.9951707
3028,4,0.99962026
3029,8,0.99947107
3030,5,0.9997796
3031,6,0.9992364
3032,0,0.99913776
3033,0,0.9997471
3034,2,0.9995019
3035,2,0.99969035
3036,2,0.9996743
3037,0,0.9993917
3038,0,0.9992463
3039,2,0.9996007
3040,8,0.9990633
3041,1,0.99920416
3042,3,0.9997536
3043,1,0.9994739
3044,2,0.9997225
3045,0,0.9995197
3046,6,0.99971473
3047,4,0.99965143
3048,5,0.99967414
3049,8,0.9994427
3050,5,0.99652356
3051,0,0.99914855
3052,9,0.99882954
3053,8,0.99961364
3054,2,0.99959993
3055,1,0.9989996
3056,7,0.99951535
3057,1,0.9994151
3058,2,0.99972373
3059,5,0.99047744
3060,7,0.99972504
3061,3,0.9992347
3062,8,0.9997714
3063,1,0.9984803
3064,2,0.99972945
3065,0,0.9993019
3066,7,0.9994829
3067,9,0.9957962
3068,5,0.9994777
3069,7,0.9996067
3070,2,0.9984638
3071,9,0.9996971
3072,0,0.99944323
3073,3,0.99907386
3074,8,0.99973285
3075,1,0.99932826
3076,7,0.9384761
3077,2,0.99914134
3078,2,0.8253167
3079,2,0.99610347
3080,8,0.99825466
3081,2,0.9996293
3082,0,0.9959817
3083,1,0.99931496
3084,0,0.9996459
3085,1,0.99964494
3086,1,0.9995195
3087,1,0.9992121
3088,4,0.9997307
3089,1,0.9205616
3090,1,0.9745704
3091,1,0.99967706
3092,7,0.9881362
3093,0,0.9701371
3094,1,0.99962646
3095,3,0.9997107
3096,7,0.9994203
3097,3,0.99909675
3098,8,0.9979269
3099,9,0.9991349
3100,7,0.9987992
3101,3,0.9994461
3102,8,0.9993702
3103,3,0.99825925
3104,0,0.7706604
3105,8,0.9997061
3106,5,0.99944913
3107,4,0.9998339
3108,6,0.9994191
3109,6,0.6150493
3110,8,0.9976373
3111,6,0.9996306
3112,1,0.99964774
3113,1,0.9996557
3114,8,0.9996656
3115,2,0.99941623
3116,2,0.9988513
3117,1,0.9997506
3118,0,0.99951184
3119,0,0.9994467
3120,2,0.9993951
3121,7,0.99929696
3122,6,0.9993862
3123,3,0.999756
3124,4,0.9992563
3125,2,0.9996225
3126,2,0.99975413
3127,3,0.99902093
3128,5,0.9997772
3129,2,0.99946404
3130,9,0.99978745
3131,3,0.99963826
3132,0,0.99895585
3133,7,0.99964654
3134,8,0.99919146
3135,1,0.99975634
3136,8,0.9997667
3137,1,0.99968493
3138,6,0.99965703
3139,1,0.9976424
3140,3,0.99969596
3141,4,0.9993604
3142,0,0.99936235
3143,9,0.9972607
3144,2,0.9996398
3145,4,0.99981976
3146,5,0.9992031
3147,7,0.9993373
3148,7,0.99055433
3149,3,0.9996563
3150,8,0.9995964
3151,3,0.99961215
3152,7,0.9996952
3153,6,0.9995724
3154,8,0.9997028
3155,3,0.999719
3156,9,0.9995319
3157,0,0.9996027
3158,4,0.99970424
3159,1,0.99975806
3160,0,0.99950534
3161,6,0.99922836
3162,5,0.98829496
3163,4,0.99952984
3164,0,0.99830234
3165,2,0.99887305
3166,8,0.9995047
3167,6,0.99892586
3168,7,0.9997323
3169,6,0.9996069
3170,1,0.99974537
3171,6,0.9993842
3172,7,0.97392225
3173,5,0.9930382
3174,0,0.99949867
3175,6,0.99945194
3176,5,0.999657
3177,4,0.9988987
3178,3,0.99944246
3179,2,0.9988443
3180,4,0.99967974
3181,8,0.9995694
3182,2,0.9994475
3183,2,0.99957716
3184,7,0.99892825
3185,1,0.9997977
3186,0,0.9996544
3187,5,0.9998267
3188,8,0.99973524
3189,8,0.99940014
3190,5,0.9997109
3191,9,0.9972025
3192,7,0.99948204
3193,5,0.997635
3194,3,0.9994688
3195,5,0.98415005
3196,8,0.99844897
3197,5,0.9994993
3198,5,0.99975365
3199,9,0.9986658
3200,6,0.9994013
3201,5,0.9996501
3202,1,0.9998392
3203,9,0.9997929
3204,4,0.99968946
3205,6,0.9994766
3206,1,0.88572437
3207,1,0.9995367
3208,3,0.9998207
3209,8,0.99957
3210,8,0.5669017
3211,2,0.9996958
3212,1,0.99892914
3213,2,0.9995128
3214,0,0.9994625
3215,8,0.985799
3216,7,0.9994338
3217,5,0.9997097
3218,2,0.99966305
3219,2,0.99975175
3220,1,0.9992534
3221,2,0.9997284
3222,7,0.9994686
3223,8,0.99944127
3224,3,0.99951565
3225,5,0.9995793
3226,7,0.99969214
3227,0,0.99942523
3228,7,0.9989392
3229,1,0.9996158
3230,8,0.99936974
3231,9,0.9996322
3232,9,0.9997978
3233,6,0.99970615
3234,1,0.9990247
3235,6,0.9996275
3236,6,0.9995223
3237,8,0.9994114
3238,5,0.9985754
3239,4,0.99962395
3240,0,0.9996557
3241,5,0.9997956
3242,7,0.9996751
3243,7,0.98107976
3244,1,0.9985801
3245,6,0.9994818
3246,8,0.99860775
3247,1,0.9995984
3248,6,0.9993712
3249,9,0.99973756
3250,7,0.99919
3251,8,0.9995863
3252,6,0.9994305
3253,8,0.99978983
3254,8,0.99954003
3255,3,0.99954253
3256,5,0.9989107
3257,9,0.9997982
3258,4,0.99977267
3259,7,0.9997069
3260,7,0.9984999
3261,3,0.9987844
3262,0,0.9995974
3263,5,0.99561757
3264,3,0.9997985
3265,4,0.9996519
3266,2,0.99973714
3267,0,0.99970835
3268,5,0.9993682
3269,5,0.40072304
3270,2,0.9994569
3271,3,0.9314965
3272,8,0.99980485
3273,3,0.9938797
3274,1,0.99936676
3275,1,0.99983895
3276,1,0.9994644
3277,9,0.9998274
3278,5,0.9883423
3279,3,0.9994869
3280,8,0.99913627
3281,1,0.999166
3282,2,0.9964348
3283,1,0.9996497
3284,1,0.99915075
3285,1,0.9958846
3286,9,0.9993504
3287,9,0.9997963
3288,1,0.9995469
3289,7,0.9976714
3290,5,0.99945533
3291,3,0.99956
3292,5,0.8870435
3293,3,0.99852073
3294,6,0.9991685
3295,8,0.9988071
3296,1,0.99951124
3297,1,0.9995531
3298,8,0.9997118
3299,0,0.99945927
3300,9,0.9994343
3301,1,0.99623984
3302,8,0.999558
3303,1,0.99367523
3304,0,0.99950343
3305,2,0.99892414
3306,8,0.999611
3307,7,0.99726963
3308,0,0.9997729
3309,3,0.9994588
3310,2,0.99947673
3311,3,0.99909866
3312,0,0.9996689
3313,9,0.9996713
3314,0,0.9960079
3315,2,0.99958247
3316,9,0.99958885
3317,7,0.9997405
3318,9,0.99966973
3319,8,0.9985779
3320,4,0.9996971
3321,4,0.999797
3322,1,0.9995365
3323,4,0.99977696
3324,8,0.9989106
3325,9,0.99943864
3326,0,0.9995042
3327,6,0.99935406
3328,4,0.99913466
3329,5,0.99859107
3330,5,0.9997562
3331,8,0.99966496
3332,9,0.9998807
3333,2,0.9996158
3334,0,0.99077046
3335,2,0.99966824
3336,0,0.99966985
3337,9,0.99925745
3338,0,0.98209876
3339,6,0.99922246
3340,2,0.99938124
3341,6,0.99771005
3342,8,0.9995591
3343,6,0.99908036
3344,0,0.99919987
3345,4,0.9995853
3346,2,0.99958086
3347,2,0.99967384
3348,5,0.8566049
3349,2,0.9989147
3350,9,0.9999024
3351,4,0.99941695
3352,2,0.99956876
3353,6,0.99952286
3354,4,0.9996033
3355,9,0.99950886
3356,0,0.9973217
3357,0,0.9521074
3358,9,0.99909097
3359,5,0.99938506
3360,6,0.9997598
3361,4,0.9988635
3362,1,0.99382794
3363,8,0.99942887
3364,8,0.9994686
3365,0,0.99959767
3366,4,0.99976605
3367,8,0.9993776
3368,1,0.99720526
3369,4,0.9997302
3370,3,0.99329615
3371,2,0.9985995
3372,1,0.9973181
3373,9,0.99989206
3374,4,0.99974316
3375,1,0.9996995
3376,3,0.99950826
3377,6,0.9996401
3378,1,0.99934185
3379,7,0.9960926
3380,9,0.9996931
3381,9,0.99027574
3382,1,0.99939746
3383,5,0.9997136
3384,6,0.99898875
3385,3,0.99884605
3386,6,0.9984518
3387,1,0.9994539
3388,9,0.99954957
3389,6,0.99942523
3390,9,0.99975413
3391,6,0.9996108
3392,3,0.99975
3393,0,0.9997307
3394,6,0.99962586
3395,4,0.99921143
3396,1,0.9995486
3397,9,0.99962866
3398,9,0.999691
3399,7,0.99963367
3400,7,0.9972889
3401,4,0.9984543
3402,6,0.9993162
3403,6,0.9996173
3404,4,0.9931773
3405,7,0.99895346
3406,4,0.99957657
3407,4,0.9984412
3408,3,0.99960124
3409,1,0.9995964
3410,1,0.9997748
3411,1,0.99961346
3412,6,0.9997965
3413,7,0.99912196
3414,8,0.9997927
3415,1,0.9996791
3416,5,0.99868786
3417,6,0.9994243
3418,0,0.99934924
3419,4,0.99965775
3420,1,0.9983417
3421,2,0.99964285
3422,0,0.99973613
3423,9,0.99933976
3424,6,0.999709
3425,4,0.99907124
3426,3,0.9996154
3427,4,0.99962676
3428,7,0.99923706
3429,3,0.99962246
3430,3,0.99961853
3431,6,0.9995591
3432,1,0.9991206
3433,7,0.9950393
3434,9,0.99958754
3435,6,0.9994422
3436,1,0.99843633
3437,3,0.9996958
3438,8,0.9995419
3439,5,0.9997118
3440,1,0.99474555
3441,2,0.9855558
3442,9,0.9992617
3443,7,0.9966501
3444,9,0.9998415
3445,2,0.99915254
3446,9,0.9987232
3447,9,0.9995853
3448,2,0.99966395
3449,9,0.99939984
3450,9,0.999828
3451,2,0.99965316
3452,8,0.9995903
3453,6,0.99936455
3454,7,0.9994359
3455,4,0.9993118
3456,5,0.9850458
3457,6,0.9990343
3458,5,0.9996918
3459,2,0.9996071
3460,0,0.9994143
3461,3,0.9997303
3462,5,0.99970657
3463,6,0.998326
3464,8,0.99975556
3465,7,0.9996236
3466,9,0.99949634
3467,3,0.9997691
3468,4,0.9996995
3469,1,0.99970406
3470,6,0.9994087
3471,4,0.9995922
3472,9,0.9997473
3473,9,0.99980676
3474,0,0.9966011
3475,9,0.9998436
3476,6,0.9997261
3477,8,0.9995718
3478,1,0.9991101
3479,8,0.9996872
3480,9,0.999828
3481,2,0.9995478
3482,5,0.99963343
3483,8,0.9993334
3484,3,0.99334395
3485,7,0.994589
3486,4,0.99963045
3487,2,0.9996563
3488,5,0.9995799
3489,7,0.9990016
3490,7,0.9948891
3491,8,0.9994539
3492,2,0.9995576
3493,6,0.9996928
3494,4,0.9991785
3495,2,0.9996284
3496,2,0.9994564
3497,5,0.99951875
3498,7,0.9990608
3499,3,0.9983624
3500,3,0.9996355
3501,2,0.999537
3502,3,0.99140584
3503,4,0.9994958
3504,8,0.9993663
3505,5,0.9994237
3506,6,0.99964464
3507,7,0.9990137
3508,9,0.99982154
3509,9,0.99930745
3510,0,0.92170036
3511,8,0.999468
3512,5,0.999557
3513,0,0.8523633
3514,8,0.9993459
3515,4,0.9997039
3516,6,0.99892044
3517,3,0.99909174
3518,5,0.9994957
3519,3,0.9990052
3520,2,0.99842614
3521,0,0.99971503
3522,3,0.9996475
3523,9,0.9994756
3524,7,0.9998048
3525,3,0.99964887
3526,1,0.9988855
3527,8,0.9701668
3528,5,0.89924157
3529,9,0.99974203
3530,6,0.9974922
3531,6,0.99657667
3532,5,0.98032224
3533,1,0.9992467
3534,3,0.9976576
3535,1,0.9988297
3536,4,0.9994339
3537,9,0.9996902
3538,4,0.9990614
3539,8,0.9998126
3540,6,0.99935037
3541,2,0.9997083
3542,0,0.99980897
3543,3,0.99958134
3544,5,0.99769163
3545,9,0.9992412
3546,2,0.9997247
3547,8,0.9995344
3548,9,0.9871516
3549,3,0.9994608
3550,2,0.9997179
3551,6,0.9944558
3552,8,0.9995535
3553,7,0.9971551
3554,7,0.999657
3555,5,0.99974984
3556,5,0.9993988
3557,6,0.99977005
3558,7,0.9988537
3559,9,0.9970462
3560,9,0.99954236
3561,7,0.9997551
3562,7,0.9995903
3563,6,0.99908286
3564,6,0.99980414
3565,9,0.9996527
3566,7,0.99889946
3567,3,0.99969786
3568,3,0.9993768
3569,0,0.9997691
3570,4,0.9926327
3571,5,0.9997972
3572,8,0.99962664
3573,4,0.9998234
3574,7,0.99937457
3575,5,0.99944174
3576,7,0.99950075
3577,8,0.9995815
3578,5,0.9998004
3579,1,0.9996027
3580,9,0.9998665
3581,8,0.9996475
3582,6,0.99949455
3583,4,0.9995874
3584,2,0.99908864
3585,6,0.9982358
3586,0,0.9996873
3587,6,0.9993445
3588,5,0.99979603
3589,1,0.9978787
3590,5,0.9937186
3591,4,0.99923503
3592,0,0.9991519
3593,4,0.9996408
3594,4,0.99967
3595,9,0.9975893
3596,1,0.99985915
3597,5,0.99922085
3598,1,0.9988364
3599,3,0.99967444
3600,2,0.9998263
3601,0,0.9986466
3602,1,0.9993895
3603,6,0.9992362
3604,8,0.9993738
3605,0,0.99887574
3606,4,0.99954003
3607,7,0.99974
3608,6,0.9996273
3609,3,0.9996298
3610,0,0.9996483
3611,8,0.99924517
3612,7,0.9996945
3613,5,0.99932206
3614,7,0.99403894
3615,7,0.9997071
3616,1,0.9891674
3617,4,0.99944794
3618,1,0.9995376
3619,2,0.99919736
3620,0,0.99949443
3621,0,0.99911153
3622,0,0.99968034
3623,8,0.9993657
3624,4,0.9994833
3625,5,0.9994731
3626,2,0.99690217
3627,0,0.9992033
3628,2,0.9996397
3629,1,0.9989492
3630,5,0.99584687
3631,1,0.99936426
3632,5,0.99961317
3633,0,0.9997617
3634,6,0.9995705
3635,2,0.9996853
3636,4,0.9982648
3637,5,0.99817723
3638,6,0.9995661
3639,2,0.99955386
3640,6,0.999705
3641,5,0.9996665
3642,4,0.99978197
3643,2,0.9997144
3644,4,0.9987688
3645,3,0.9991361
3646,4,0.99958354
3647,6,0.5135914
3648,6,0.9993246
3649,5,0.99949056
3650,7,0.99650496
3651,8,0.998392
3652,8,0.99839336
3653,2,0.9997691
3654,7,0.9990155
3655,1,0.99973506
3656,7,0.99960977
3657,6,0.9966264
3658,1,0.99973506
3659,9,0.98490894
3660,9,0.9998337
3661,5,0.99959266
3662,9,0.99616826
3663,0,0.9994138
3664,5,0.9993656
3665,0,0.99960405
3666,5,0.99972594
3667,1,0.9996327
3668,7,0.9982296
3669,6,0.991573
3670,0,0.998613
3671,2,0.99944896
3672,3,0.99973935
3673,4,0.9997379
3674,4,0.99934864
3675,0,0.99965733
3676,1,0.9990433
3677,7,0.99809074
3678,9,0.999756
3679,7,0.99930793
3680,7,0.99337304
3681,1,0.99930114
3682,8,0.99976385
3683,2,0.99942464
3684,7,0.9996338
3685,9,0.9992803
3686,3,0.9985773
3687,6,0.9997832
3688,9,0.99978656
3689,7,0.99939954
3690,4,0.99957275
3691,8,0.99975747
3692,5,0.9981357
3693,1,0.99896985
3694,4,0.9922247
3695,2,0.8960702
3696,7,0.99942744
3697,6,0.9995945
3698,1,0.99931973
3699,4,0.9995882
3700,2,0.9997598
3701,7,0.9995707
3702,5,0.9996966
3703,2,0.99966365
3704,7,0.99960214
3705,5,0.9989894
3706,2,0.99972135
3707,0,0.9993512
3708,4,0.999708
3709,9,0.99978036
3710,5,0.99963605
3711,7,0.9995909
3712,1,0.9918354
3713,6,0.9997138
3714,5,0.99962616
3715,3,0.9996129
3716,2,0.99977255
3717,6,0.9992577
3718,5,0.9996835
3719,5,0.9992198
3720,0,0.9993515
3721,3,0.99971277
3722,6,0.9996772
3723,5,0.9966388
3724,9,0.9992655
3725,6,0.9985865
3726,3,0.9988184
3727,3,0.9986372
3728,0,0.9991636
3729,2,0.99969804
3730,9,0.9996969
3731,0,0.9996723
3732,2,0.9993967
3733,0,0.9988338
3734,6,0.99964875
3735,0,0.99872744
3736,9,0.99947274
3737,7,0.9997371
3738,6,0.9995431
3739,0,0.999308
3740,6,0.9996232
3741,5,0.9995073
3742,0,0.99893016
3743,4,0.9996433
3744,2,0.99982035
3745,4,0.9468187
3746,4,0.9997982
3747,4,0.9995141
3748,5,0.99973965
3749,6,0.9978949
3750,3,0.9970886
3751,0,0.99964845
3752,4,0.9996694
3753,3,0.99974334
3754,6,0.99875146
3755,2,0.99938565
3756,7,0.99876535
3757,4,0.9996847
3758,9,0.9991311
3759,3,0.9974233
3760,1,0.9992817
3761,2,0.9995562
3762,0,0.99979705
3763,1,0.9997817
3764,9,0.992816
3765,4,0.998637
3766,6,0.997424
3767,0,0.9916886
3768,3,0.9996362
3769,4,0.99924886
3770,6,0.99925184
3771,8,0.9995378
3772,7,0.9994504
3773,1,0.99981564
3774,6,0.99941427
3775,5,0.99965155
3776,8,0.9993278
3777,1,0.99897754
3778,2,0.99970305
3779,0,0.99980277
3780,6,0.98941624
3781,0,0.99841213
3782,1,0.99936694
3783,9,0.9998151
3784,4,0.9995866
3785,4,0.9997388
3786,8,0.99797714
3787,4,0.9993745
3788,3,0.5340078
3789,3,0.9700559
3790,1,0.99965936
3791,7,0.9994745
3792,6,0.9997042
3793,3,0.9997376
3794,6,0.9997336
3795,9,0.999722
3796,1,0.99944735
3797,0,0.99945486
3798,4,0.9996089
3799,7,0.9992884
3800,2,0.9993594
3801,7,0.8054811
3802,4,0.99968815
3803,9,0.99946535
3804,9,0.9977232
3805,6,0.9994726
3806,8,0.9990719
3807,3,0.9995921
3808,5,0.9994825
3809,6,0.99930334
3810,2,0.99974936
3811,5,0.9996557
3812,5,0.99909675
3813,7,0.9997059
3814,8,0.99967825
3815,4,0.9994524
3816,4,0.99968326
3817,0,0.99916494
3818,2,0.9979497
3819,7,0.99818707
3820,1,0.9995907
3821,2,0.99954975
3822,5,0.99980605
3823,6,0.9997131
3824,4,0.9981942
3825,2,0.9995786
3826,4,0.9993348
3827,0,0.99975234
3828,8,0.9997152
3829,2,0.9938261
3830,8,0.99962234
3831,1,0.9995344
3832,5,0.99902517
3833,8,0.99976027
3834,9,0.999839
3835,6,0.9969568
3836,7,0.99940807
3837,6,0.9980432
3838,1,0.99897593
3839,0,0.99040985
3840,2,0.999818
3841,4,0.99917156
3842,0,0.9974619
3843,3,0.9994629
3844,5,0.99967587
3845,6,0.99915093
3846,8,0.9985081
3847,0,0.99972427
3848,8,0.9984649
3849,1,0.99956876
3850,4,0.9993232
3851,2,0.99903643
3852,2,0.9998687
3853,5,0.9997388
3854,4,0.9821914
3855,7,0.99968827
3856,8,0.99963224
3857,3,0.9995106
3858,9,0.99982417
3859,4,0.99915373
3860,0,0.9996611
3861,2,0.9992944
3862,3,0.9982007
3863,1,0.99967736
3864,3,0.9977762
3865,1,0.9976689
3866,8,0.9997746
3867,2,0.9996737
3868,0,0.99977475
3869,9,0.9994712
3870,5,0.9997258
3871,9,0.99951303
3872,7,0.999485
3873,1,0.9997119
3874,0,0.99899894
3875,5,0.9996935
3876,8,0.9993575
3877,6,0.9991171
3878,9,0.9995287
3879,0,0.9948288
3880,0,0.99870175
3881,4,0.9986585
3882,4,0.999732
3883,4,0.998672
3884,2,0.9996244
3885,8,0.99927175
3886,4,0.9997948
3887,5,0.99975
3888,2,0.9934987
3889,3,0.9994985
3890,5,0.99965906
3891,8,0.9997287
3892,5,0.9993123
3893,9,0.9997281
3894,9,0.9655946
3895,9,0.9991975
3896,5,0.9994168
3897,5,0.9996071
3898,9,0.9992949
3899,7,0.9995683
3900,9,0.9996044
3901,2,0.9996933
3902,5,0.6210407
3903,9,0.99967957
3904,9,0.9996842
3905,3,0.99854314
3906,9,0.9990927
3907,4,0.99961865
3908,8,0.9996166
3909,4,0.99956286
3910,0,0.9992815
3911,2,0.9998045
3912,7,0.99931353
3913,9,0.9993006
3914,8,0.99962056
3915,9,0.99918765
3916,2,0.9993828
3917,6,0.9996071
3918,6,0.9982402
3919,2,0.99939096
3920,8,0.9997268
3921,8,0.9993389
3922,3,0.99937594
